address,latitude,longitude,map_link
"Ft. Myers, Florida, United States,",26.6409247,-81.8605575,"https://www.google.com/maps?q=26.6409247,-81.8605575"
"Ft. Myers, Florida, United States,",26.6409247,-81.8605575,"https://www.google.com/maps?q=26.6409247,-81.8605575"
"Ft. Myers, Florida, United States,",26.6409247,-81.8605575,"https://www.google.com/maps?q=26.6409247,-81.8605575"
"Ft. Myers, Florida, United States,",26.6409247,-81.8605575,"https://www.google.com/maps?q=26.6409247,-81.8605575"
"1132 Avenue D, Ft. Pierce, Florida, United States, 34950",27.4526981,-80.3350348,"https://www.google.com/maps?q=27.4526981,-80.3350348"
"Ft. Pierce, Florida, United States,",27.4469878,-80.3259631,"https://www.google.com/maps?q=27.4469878,-80.3259631"
"Gainesville, Florida, United States,",29.6519563,-82.324998,"https://www.google.com/maps?q=29.6519563,-82.324998"
"Gainesville, Florida, United States,",29.6519563,-82.324998,"https://www.google.com/maps?q=29.6519563,-82.324998"
"Gainesville, Florida, United States,",29.6519563,-82.324998,"https://www.google.com/maps?q=29.6519563,-82.324998"
"Gainesville, Florida, United States,",29.6519563,-82.324998,"https://www.google.com/maps?q=29.6519563,-82.324998"
"Gainesville, Florida, United States,",29.6519563,-82.324998,"https://www.google.com/maps?q=29.6519563,-82.324998"
"Goulds, Florida, United States,",25.5662141,-80.38177929999999,"https://www.google.com/maps?q=25.5662141,-80.38177929999999"
"Haines City, Florida, United States,",28.1141841,-81.61785359999999,"https://www.google.com/maps?q=28.1141841,-81.61785359999999"
"Haines City, Florida, United States,",28.1141841,-81.61785359999999,"https://www.google.com/maps?q=28.1141841,-81.61785359999999"
"Hollopaw, Florida, United States,",28.135847,-81.07612999999999,"https://www.google.com/maps?q=28.135847,-81.07612999999999"
"Hollywood, Florida, United States,",26.0098511,-80.159142,"https://www.google.com/maps?q=26.0098511,-80.159142"
"514 S.W. 4th Street, Homestead, Florida, United States, 33030",25.4659181,-80.4847382,"https://www.google.com/maps?q=25.4659181,-80.4847382"
"Homestead, Florida, United States,",25.4724038,-80.47579759999999,"https://www.google.com/maps?q=25.4724038,-80.47579759999999"
"741 W. Ashley Street, Jacksonville, Florida, United States, 32202",30.3325682,-81.6651603,"https://www.google.com/maps?q=30.3325682,-81.6651603"
"Jacksonville, Florida, United States,",30.3297566,-81.6591529,"https://www.google.com/maps?q=30.3297566,-81.6591529"
"1980 Florida Avenue, Jacksonville, Florida, United States, 32206",30.3477189,-81.6425094,"https://www.google.com/maps?q=30.3477189,-81.6425094"
"829 N Davis St, Jacksonville, Florida, United States, 32202",30.33489669999999,-81.6669514,"https://www.google.com/maps?q=30.33489669999999,-81.6669514"
"818 W. Ashley Street, Jacksonville, Florida, United States, 32202",30.3325682,-81.6651603,"https://www.google.com/maps?q=30.3325682,-81.6651603"
"1887 Kings Road, Jacksonville, Florida, United States, 32245",30.3457434,-81.68824409999999,"https://www.google.com/maps?q=30.3457434,-81.68824409999999"
"701 W. Ashley Street, Jacksonville, Florida, United States, 32202",30.3325682,-81.6651603,"https://www.google.com/maps?q=30.3325682,-81.6651603"
"Jasper, Florida, United States,",30.5182727,-82.94819,"https://www.google.com/maps?q=30.5182727,-82.94819"
"813 Emma St. , Key West, Florida, United States, 33040",24.5505538,-81.80354059999999,"https://www.google.com/maps?q=24.5505538,-81.80354059999999"
"Kissimmee, Florida, United States,",28.2955867,-81.40393139999999,"https://www.google.com/maps?q=28.2955867,-81.40393139999999"
"Lake City, Florida, United States,",30.1893883,-82.6394016,"https://www.google.com/maps?q=30.1893883,-82.6394016"
"NW Desoto St. , Lake City, Florida, United States, 32055",30.1913282,-82.6432867,"https://www.google.com/maps?q=30.1913282,-82.6432867"
"Lake Wales, Florida, United States,",27.9014133,-81.58590989999999,"https://www.google.com/maps?q=27.9014133,-81.58590989999999"
"Lake Wales, Florida, United States,",27.9014133,-81.58590989999999,"https://www.google.com/maps?q=27.9014133,-81.58590989999999"
"Lakeland, Florida, United States,",28.042093,-81.9534956,"https://www.google.com/maps?q=28.042093,-81.9534956"
"902 N. Florida Ave, Lakeland, Florida, United States, 33815",28.0516759,-81.9574506,"https://www.google.com/maps?q=28.0516759,-81.9574506"
"Leesburg, Florida, United States, 34748",28.7898508,-81.87706709999999,"https://www.google.com/maps?q=28.7898508,-81.87706709999999"
"Loughman, Florida, United States,",28.2419575,-81.5667404,"https://www.google.com/maps?q=28.2419575,-81.5667404"
"3664 Grand Ave., Miami, Florida, United States, 33133",25.7275684,-80.2528277,"https://www.google.com/maps?q=25.7275684,-80.2528277"
"322 NW 14th St., Miami, Florida, United States, 33136",25.7876873,-80.2002454,"https://www.google.com/maps?q=25.7876873,-80.2002454"
"6700 NW 15th Ave, Miami, Florida, United States, 33147",25.8355753,-80.2230127,"https://www.google.com/maps?q=25.8355753,-80.2230127"
"541 Lincoln Rd, Miami, Florida, United States, 33139",25.790892,-80.13403129999999,"https://www.google.com/maps?q=25.790892,-80.13403129999999"
"819 NW 2nd Ave, Miami, Florida, United States, 33136",25.7821712,-80.197706,"https://www.google.com/maps?q=25.7821712,-80.197706"
"1130 NW 3rd Ave, Miami, Florida, United States, 33136",25.7853564,-80.2000587,"https://www.google.com/maps?q=25.7853564,-80.2000587"
"Miami, Florida, United States,",25.7616798,-80.1917902,"https://www.google.com/maps?q=25.7616798,-80.1917902"
"927 NW 2nd Ave, Miami, Florida, United States, 33136",25.7833029,-80.19710460000002,"https://www.google.com/maps?q=25.7833029,-80.19710460000002"
"322 NW 14th Street, Miami, Florida, United States, 33136",25.7876873,-80.2002454,"https://www.google.com/maps?q=25.7876873,-80.2002454"
"Moore Haven, Florida, United States,",26.8331174,-81.0931234,"https://www.google.com/maps?q=26.8331174,-81.0931234"
"Mulberry, Florida, United States,",27.8953038,-81.9734172,"https://www.google.com/maps?q=27.8953038,-81.9734172"
"New Smyrna Beach, Florida, United States,",29.02743449999999,-80.92316009999999,"https://www.google.com/maps?q=29.02743449999999,-80.92316009999999"
"Newberry, Florida, United States,",29.6463535,-82.6065023,"https://www.google.com/maps?q=29.6463535,-82.6065023"
"Ocala, Florida, United States,",29.1850783,-82.1342596,"https://www.google.com/maps?q=29.1850783,-82.1342596"
"15 E. Silver Springs Blvd., Ocala, Florida, United States, 34471",29.1872799,-82.1363988,"https://www.google.com/maps?q=29.1872799,-82.1363988"
"212-216 SW Broadway St. , Ocala, Florida, United States, 34471",29.1862872,-82.1389562,"https://www.google.com/maps?q=29.1862872,-82.1389562"
"Ocala, Florida, United States,",29.1850783,-82.1342596,"https://www.google.com/maps?q=29.1850783,-82.1342596"
"Orlando, Florida, United States,",28.5383832,-81.3789269,"https://www.google.com/maps?q=28.5383832,-81.3789269"
"512 W. Church St. , Orlando, Florida, United States, 32801",28.5401824,-81.38535859999999,"https://www.google.com/maps?q=28.5401824,-81.38535859999999"
"359 NW 40th Ave, Pahokee, Florida, United States, 33313",26.142823,-80.204042,"https://www.google.com/maps?q=26.142823,-80.204042"
"Pahokee, Florida, United States,",26.8200607,-80.665335,"https://www.google.com/maps?q=26.8200607,-80.665335"
""" "" , Palatka, Florida, United States, "" """,29.6472272,-81.6297111,"https://www.google.com/maps?q=29.6472272,-81.6297111"
"1302 Madison St, , Palatka, Florida, United States, 32177",29.651567,-81.641734,"https://www.google.com/maps?q=29.651567,-81.641734"
"Palmetto, Florida, United States, 34221",27.5214269,-82.57231929999999,"https://www.google.com/maps?q=27.5214269,-82.57231929999999"
"Palmetto, Florida, United States,",27.5214269,-82.57231929999999,"https://www.google.com/maps?q=27.5214269,-82.57231929999999"
"714 9th Court , Panama City, Florida, United States, 32401",30.165138,-85.6494546,"https://www.google.com/maps?q=30.165138,-85.6494546"
"115 East Belmont St. , Pensacola, Florida, United States, 32501",30.4176902,-87.2148409,"https://www.google.com/maps?q=30.4176902,-87.2148409"
"303 N. Tarragona St. , Pensacola, Florida, United States, 32501",30.4173588,-87.2139882,"https://www.google.com/maps?q=30.4173588,-87.2139882"
"Perrine, Florida, United States, 33157",25.5998322,-80.35507659999999,"https://www.google.com/maps?q=25.5998322,-80.35507659999999"
"Perry, Florida, United States,",30.1115662,-83.58210629999999,"https://www.google.com/maps?q=30.1115662,-83.58210629999999"
"Perry, Florida, United States,",30.1115662,-83.58210629999999,"https://www.google.com/maps?q=30.1115662,-83.58210629999999"
"Plant City, Florida, United States,",28.0186323,-82.1128641,"https://www.google.com/maps?q=28.0186323,-82.1128641"
"109 9th Ave W, Plant City, Florida, United States, 34205",27.4916463,-82.5630497,"https://www.google.com/maps?q=27.4916463,-82.5630497"
"Pompano, Florida, United States,",26.2305913,-80.12510209999999,"https://www.google.com/maps?q=26.2305913,-80.12510209999999"
"NE 1st St. & 4th Ave, Pompano, Florida, United States, 33060",26.2324845,-80.12057399999999,"https://www.google.com/maps?q=26.2324845,-80.12057399999999"
"Port St. Joe, Florida, United States,",29.8118757,-85.30297399999999,"https://www.google.com/maps?q=29.8118757,-85.30297399999999"
"Charlotte Ave & Milus St., Punta Gorda, Florida, United States, 33950",26.9357682,-82.04222270000001,"https://www.google.com/maps?q=26.9357682,-82.04222270000001"
"12 W. Jefferson St. , Quincy, Florida, United States, 32351",30.588437,-84.577625,"https://www.google.com/maps?q=30.588437,-84.577625"
"Sanford, Florida, United States, 32772",28.8,-81.27,"https://www.google.com/maps?q=28.8,-81.27"
"Sanford, Florida, United States,",28.8028612,-81.269453,"https://www.google.com/maps?q=28.8028612,-81.269453"
"W. 13th St. & Shepherd Ave, Sanford, Florida, United States, 32771",28.8007566,-81.2793203,"https://www.google.com/maps?q=28.8007566,-81.2793203"
"1419 5th St. , Sarasota, Florida, United States, 34236",27.3406913,-82.54221799999999,"https://www.google.com/maps?q=27.3406913,-82.54221799999999"
"Sarasota, Florida, United States,",27.336465,-82.5310117,"https://www.google.com/maps?q=27.336465,-82.5310117"
"Sarasota, Florida, United States,",27.336465,-82.5310117,"https://www.google.com/maps?q=27.336465,-82.5310117"
"Sebring, Florida, United States,",27.4954287,-81.4411562,"https://www.google.com/maps?q=27.4954287,-81.4411562"
"Sebring, Florida, United States,",27.4954287,-81.4411562,"https://www.google.com/maps?q=27.4954287,-81.4411562"
"Sebring, Florida, United States,",27.4954287,-81.4411562,"https://www.google.com/maps?q=27.4954287,-81.4411562"
"Seminole, Florida, United States,",27.8397466,-82.79121339999999,"https://www.google.com/maps?q=27.8397466,-82.79121339999999"
"South Bay, Florida, United States,",26.6639559,-80.7161701,"https://www.google.com/maps?q=26.6639559,-80.7161701"
"St. Augustine, Florida, United States,",29.8921835,-81.3139313,"https://www.google.com/maps?q=29.8921835,-81.3139313"
"1017 3rd Ave S, St. Petersburg, Florida, United States, 33705",27.7685095,-82.64706989999999,"https://www.google.com/maps?q=27.7685095,-82.64706989999999"
"998 2nd Ave S, St. Petersburg, Florida, United States, 33705",27.7693879,-82.6481793,"https://www.google.com/maps?q=27.7693879,-82.6481793"
"486 16th St. , St. Petersburg, Florida, United States, 33705",27.765719,-82.6548106,"https://www.google.com/maps?q=27.765719,-82.6548106"
"St. Petersburg, Florida, United States,",27.7671271,-82.6384451,"https://www.google.com/maps?q=27.7671271,-82.6384451"
"1011 22nd St, South, St. Petersburg, Florida, United States, 33712",27.7596608,-82.6633002,"https://www.google.com/maps?q=27.7596608,-82.6633002"
"1132 Avenue D, Stuart, Florida, United States, 34950",27.4526981,-80.3350348,"https://www.google.com/maps?q=27.4526981,-80.3350348"
"Tallahassee, Florida, United States,",30.4381828,-84.28062349999999,"https://www.google.com/maps?q=30.4381828,-84.28062349999999"
"N. Macombe St. , Tallahassee, Florida, United States, 32301",30.4447453,-84.288436,"https://www.google.com/maps?q=30.4447453,-84.288436"
"Tallahassee, Florida, United States,",30.4381828,-84.28062349999999,"https://www.google.com/maps?q=30.4381828,-84.28062349999999"
"528 W. Tallahassee St. , Tallahassee, Florida, United States, 32301",30.3418936,-84.2525683,"https://www.google.com/maps?q=30.3418936,-84.2525683"
"1605 N. Boulevard, Tampa, Florida, United States, 33607",27.9565035,-82.4682806,"https://www.google.com/maps?q=27.9565035,-82.4682806"
"1201 N. Central Ave, Tampa, Florida, United States, 33602",27.9554246,-82.454999,"https://www.google.com/maps?q=27.9554246,-82.454999"
"1117 Central Avenue, Tampa, Florida, United States, 33602",27.9554246,-82.454999,"https://www.google.com/maps?q=27.9554246,-82.454999"
"Tampa, Florida, United States,",27.9516896,-82.45875269999999,"https://www.google.com/maps?q=27.9516896,-82.45875269999999"
"Tampa, Florida, United States,",27.9516896,-82.45875269999999,"https://www.google.com/maps?q=27.9516896,-82.45875269999999"
"Vero Beach, Florida, United States, 34221",27.638635,-80.39463169999999,"https://www.google.com/maps?q=27.638635,-80.39463169999999"
"Wauchula, Florida, United States, 33873",27.5472589,-81.8114715,"https://www.google.com/maps?q=27.5472589,-81.8114715"
"Wauchula, Florida, United States, 33873",27.5472589,-81.8114715,"https://www.google.com/maps?q=27.5472589,-81.8114715"
"Wauchula, Florida, United States, 33873",27.5472589,-81.8114715,"https://www.google.com/maps?q=27.5472589,-81.8114715"
"328 Rosemary Ave North , West Palm Beach, Florida, United States, 33401",26.7112109,-80.05688839999999,"https://www.google.com/maps?q=26.7112109,-80.05688839999999"
"448 Rosemary Ave North, West Palm Beach, Florida, United States, 33401",26.7097339,-80.05694129999999,"https://www.google.com/maps?q=26.7097339,-80.05694129999999"
"Winter Garden, Florida, United States,",28.5652787,-81.58618469999999,"https://www.google.com/maps?q=28.5652787,-81.58618469999999"
"Winter Haven, Florida, United States, 33881",28.0600916,-81.7021049,"https://www.google.com/maps?q=28.0600916,-81.7021049"
"Ybor City, Florida, United States,",27.9703121,-82.4223063,"https://www.google.com/maps?q=27.9703121,-82.4223063"
"Adel, Georgia, United States,",31.1371358,-83.4234936,"https://www.google.com/maps?q=31.1371358,-83.4234936"
"225 S. Jackson Street, Albany, Georgia, United States, 31701",31.574192,-84.15403479999999,"https://www.google.com/maps?q=31.574192,-84.15403479999999"
"Americus, Georgia, United States,",32.0723861,-84.23268759999999,"https://www.google.com/maps?q=32.0723861,-84.23268759999999"
"310 W. Lamar Street, Americus, Georgia, United States, 31709",32.0718449,-84.23515890000002,"https://www.google.com/maps?q=32.0718449,-84.23515890000002"
"195 West Washington Street, Athens, Georgia, United States, 30601",33.9585867,-83.3786087,"https://www.google.com/maps?q=33.9585867,-83.3786087"
"Athens, Georgia, United States,",33.9596643,-83.3764161,"https://www.google.com/maps?q=33.9596643,-83.3764161"
"925 Martin Luther King, Jr. Drive NW, Atlanta, Georgia, United States, 30314",33.7549718,-84.417908,"https://www.google.com/maps?q=33.7549718,-84.417908"
"Atlanta, Georgia, United States,",33.7501275,-84.3885209,"https://www.google.com/maps?q=33.7501275,-84.3885209"
"Atlanta, Georgia, United States,",33.7501275,-84.3885209,"https://www.google.com/maps?q=33.7501275,-84.3885209"
"81 Decatur Street SE, Atlanta, Georgia, United States, 30303",33.7526653,-84.3873661,"https://www.google.com/maps?q=33.7526653,-84.3873661"
"245 Ralph McGill Avenue NE, Atlanta, Georgia, United States, 30308",33.763541,-84.38047250000001,"https://www.google.com/maps?q=33.763541,-84.38047250000001"
"531 McDaniel Street, SW, Atlanta, Georgia, United States, 30312",33.7413374,-84.4031181,"https://www.google.com/maps?q=33.7413374,-84.4031181"
"407 Mitchell Street SW, Atlanta, Georgia, United States, 30313",33.753867,-84.39939009999999,"https://www.google.com/maps?q=33.753867,-84.39939009999999"
"Atlanta, Georgia, United States,",33.7501275,-84.3885209,"https://www.google.com/maps?q=33.7501275,-84.3885209"
"169 Peachtree Street NE, Atlanta, Georgia, United States, 30303",33.7580921,-84.3874156,"https://www.google.com/maps?q=33.7580921,-84.3874156"
"323 Auburn Avenue NE, Atlanta, Georgia, United States, 30303",33.755277,-84.3770548,"https://www.google.com/maps?q=33.755277,-84.3770548"
"51 Decatur Street SE, Atlanta, Georgia, United States, 30303",33.753241,-84.388316,"https://www.google.com/maps?q=33.753241,-84.388316"
"Attapulcus, Georgia, United States,",30.7490815,-84.4837998,"https://www.google.com/maps?q=30.7490815,-84.4837998"
"Laney-Walker Boulevard, Augusta, Georgia, United States, 30901",33.4576396,-81.9568385,"https://www.google.com/maps?q=33.4576396,-81.9568385"
"1128 James Brown Boulevard, Augusta, Georgia, United States, 30901",33.4641332,-81.9734618,"https://www.google.com/maps?q=33.4641332,-81.9734618"
"533 9th Street, Augusta, Georgia, United States, 30901",33.4721583,-81.9697197,"https://www.google.com/maps?q=33.4721583,-81.9697197"
"Augusta, Georgia, United States, 30901",33.4577032,-81.9643913,"https://www.google.com/maps?q=33.4577032,-81.9643913"
"Barnesville, Georgia, United States,",33.0545709,-84.15574950000001,"https://www.google.com/maps?q=33.0545709,-84.15574950000001"
"Baxley, Georgia, United States,",31.7782514,-82.3484618,"https://www.google.com/maps?q=31.7782514,-82.3484618"
"Blackshear, Georgia, United States,",31.3060513,-82.2420661,"https://www.google.com/maps?q=31.3060513,-82.2420661"
"Brownsville, Georgia, United States,",33.7995509,-84.7574364,"https://www.google.com/maps?q=33.7995509,-84.7574364"
"Brunswick, Georgia, United States,",31.1510919,-81.4878157,"https://www.google.com/maps?q=31.1510919,-81.4878157"
"Brunswick, Georgia, United States,",31.1510919,-81.4878157,"https://www.google.com/maps?q=31.1510919,-81.4878157"
"1601 Albany Street, Brunswick, Georgia, United States, 31525",31.1519969,-81.49011689999999,"https://www.google.com/maps?q=31.1519969,-81.49011689999999"
"Camilla, Georgia, United States,",31.2312933,-84.21046109999999,"https://www.google.com/maps?q=31.2312933,-84.21046109999999"
"1024 1st Avenue, Columbus, Georgia, United States, 31901",32.46581159999999,-84.991427,"https://www.google.com/maps?q=32.46581159999999,-84.991427"
"1022 Broadway, Columbus, Georgia, United States, 31901",32.4657597,-84.9928011,"https://www.google.com/maps?q=32.4657597,-84.9928011"
"821 8th Avenue, Columbus, Georgia, United States, 31902",32.4616915,-84.9826077,"https://www.google.com/maps?q=32.4616915,-84.9826077"
"Cordele, Georgia, United States,",31.9635074,-83.7823938,"https://www.google.com/maps?q=31.9635074,-83.7823938"
"Cordele, Georgia, United States,",31.9635074,-83.7823938,"https://www.google.com/maps?q=31.9635074,-83.7823938"
"Covington, Georgia, United States,",33.5967815,-83.8601827,"https://www.google.com/maps?q=33.5967815,-83.8601827"
"Covington, Georgia, United States,",33.5967815,-83.8601827,"https://www.google.com/maps?q=33.5967815,-83.8601827"
"210 4th St, Cuthbert, Georgia, United States, 39840",31.7648629,-84.79647279999999,"https://www.google.com/maps?q=31.7648629,-84.79647279999999"
"Dawson, Georgia, United States,",31.7735001,-84.4465826,"https://www.google.com/maps?q=31.7735001,-84.4465826"
"Decatur, Georgia, United States,",33.7748275,-84.2963123,"https://www.google.com/maps?q=33.7748275,-84.2963123"
"105 Electric Ave, Decatur, Georgia, United States, 30030",33.7733603,-84.3006757,"https://www.google.com/maps?q=33.7733603,-84.3006757"
"Peterson Avenue, Douglas, Georgia, United States, 31533",31.5202357,-82.8507888,"https://www.google.com/maps?q=31.5202357,-82.8507888"
"Fort Valley, Georgia, United States,",32.5537585,-83.8874084,"https://www.google.com/maps?q=32.5537585,-83.8874084"
"Gainesville, Georgia, United States,",34.2978794,-83.8240663,"https://www.google.com/maps?q=34.2978794,-83.8240663"
"Gainesville, Georgia, United States,",34.2978794,-83.8240663,"https://www.google.com/maps?q=34.2978794,-83.8240663"
"Athens Street, Gainesville, Georgia, United States, 30507",34.2854804,-83.7958616,"https://www.google.com/maps?q=34.2854804,-83.7958616"
"Griffin, Georgia, United States,",33.2467807,-84.2640904,"https://www.google.com/maps?q=33.2467807,-84.2640904"
"Griffin, Georgia, United States,",33.2467807,-84.2640904,"https://www.google.com/maps?q=33.2467807,-84.2640904"
"Griffin, Georgia, United States,",33.2467807,-84.2640904,"https://www.google.com/maps?q=33.2467807,-84.2640904"
"Jackson, Georgia, United States,",33.2945651,-83.96602089999999,"https://www.google.com/maps?q=33.2945651,-83.96602089999999"
"La Grange, Georgia, United States,",33.0362218,-85.0322444,"https://www.google.com/maps?q=33.0362218,-85.0322444"
"La Grange, Georgia, United States,",33.0362218,-85.0322444,"https://www.google.com/maps?q=33.0362218,-85.0322444"
"Lithonia, Georgia, United States,",33.7123305,-84.1051939,"https://www.google.com/maps?q=33.7123305,-84.1051939"
"Louisville, Georgia, United States,",33.0015407,-82.4112377,"https://www.google.com/maps?q=33.0015407,-82.4112377"
"107 Hardeman Street, Macon, Georgia, United States, 31201",32.8406334,-83.6444916,"https://www.google.com/maps?q=32.8406334,-83.6444916"
"355 Martin Luther King, Jr., Blvd, Macon, Georgia, United States, 31201",32.8354554,-83.62580349999999,"https://www.google.com/maps?q=32.8354554,-83.62580349999999"
"Marietta, Georgia, United States,",33.9532531,-84.5499358,"https://www.google.com/maps?q=33.9532531,-84.5499358"
"Moultrie, Georgia, United States,",31.1799407,-83.7888387,"https://www.google.com/maps?q=31.1799407,-83.7888387"
"Moultrie, Georgia, United States,",31.1799407,-83.7888387,"https://www.google.com/maps?q=31.1799407,-83.7888387"
"Nashville, Georgia, United States,",31.2074197,-83.25015479999999,"https://www.google.com/maps?q=31.2074197,-83.25015479999999"
"Newman, Georgia, United States,",33.3806716,-84.79965729999999,"https://www.google.com/maps?q=33.3806716,-84.79965729999999"
"Culpepper Street, Quitman, Georgia, United States, 31643",30.7801641,-83.559297,"https://www.google.com/maps?q=30.7801641,-83.559297"
"Rome, Georgia, United States,",34.2564774,-85.1687212,"https://www.google.com/maps?q=34.2564774,-85.1687212"
"Rome, Georgia, United States,",34.2564774,-85.1687212,"https://www.google.com/maps?q=34.2564774,-85.1687212"
"467 W. Broad Street, Savannah, Georgia, United States, 31401",32.0686773,-81.08823319999999,"https://www.google.com/maps?q=32.0686773,-81.08823319999999"
"718 E. Broad Street, Savannah, Georgia, United States, 31401",32.0655219,-81.0887406,"https://www.google.com/maps?q=32.0655219,-81.0887406"
"632 E. Broad Street, Savannah, Georgia, United States, 31401",32.0662556,-81.0883128,"https://www.google.com/maps?q=32.0662556,-81.0883128"
"508 W. Broad Street, Savannah, Georgia, United States, 31401",32.0671806,-81.08744,"https://www.google.com/maps?q=32.0671806,-81.08744"
"Swainsboro, Georgia, United States,",32.5973856,-82.33373759999999,"https://www.google.com/maps?q=32.5973856,-82.33373759999999"
"Thomaston, Georgia, United States,",32.8881879,-84.3265854,"https://www.google.com/maps?q=32.8881879,-84.3265854"
"311 W. Jackson Street, Thomasville, Georgia, United States, 31792",30.83574539999999,-83.98238289999999,"https://www.google.com/maps?q=30.83574539999999,-83.98238289999999"
"17th Street W and Park Avenue S, Tifton, Georgia, United States, 31794",31.4434735,-83.5178904,"https://www.google.com/maps?q=31.4434735,-83.5178904"
"115 E. Florida Avenue, Valdosta, Georgia, United States, 31601",30.8278204,-83.2766496,"https://www.google.com/maps?q=30.8278204,-83.2766496"
"410 S. Patterson Street, Valdosta, Georgia, United States, 31601",30.826937,-83.27743149999999,"https://www.google.com/maps?q=30.826937,-83.27743149999999"
"Valdosta, Georgia, United States,",30.8328597,-83.2771957,"https://www.google.com/maps?q=30.8328597,-83.2771957"
"604 Martin Luther King Jr. Avenue, Vidalia, Georgia, United States, 30474",32.219475,-82.40321899999999,"https://www.google.com/maps?q=32.219475,-82.40321899999999"
"Warwick, Georgia, United States,",31.8310072,-83.9187886,"https://www.google.com/maps?q=31.8310072,-83.9187886"
"Washington, Georgia, United States,",33.7367948,-82.7393089,"https://www.google.com/maps?q=33.7367948,-82.7393089"
"656 Oak Street, Waycross, Georgia, United States, 31501",31.21726009999999,-82.3609752,"https://www.google.com/maps?q=31.21726009999999,-82.3609752"
"Waynesboro, Georgia, United States,",33.0898731,-82.0156736,"https://www.google.com/maps?q=33.0898731,-82.0156736"
"West Point, Georgia, United States,",32.8779056,-85.18327459999999,"https://www.google.com/maps?q=32.8779056,-85.18327459999999"
"West Point, Georgia, United States,",32.8779056,-85.18327459999999,"https://www.google.com/maps?q=32.8779056,-85.18327459999999"
"217-219 8th Street, Cairo, Illinois, United States, 62914",37.0003468,-89.1666606,"https://www.google.com/maps?q=37.0003468,-89.1666606"
"1215 Commercial Avenue, Cairo, Illinois, United States, 62914",37.0030581,-89.16917199999999,"https://www.google.com/maps?q=37.0030581,-89.16917199999999"
"436 E. 61st Street, Chicago, Illinois, United States, 60367",41.7840569,-87.61401930000001,"https://www.google.com/maps?q=41.7840569,-87.61401930000001"
"526 E. 47th Street, Chicago, Illinois, United States, 60653",41.8096437,-87.6126701,"https://www.google.com/maps?q=41.8096437,-87.6126701"
"4715 S. State Street, Chicago, Illinois, United States, 60609",41.80869879999999,-87.6256567,"https://www.google.com/maps?q=41.80869879999999,-87.6256567"
"1641 W. Roosevelt Road, Chicago, Illinois, United States, 60608",41.866693,-87.6678266,"https://www.google.com/maps?q=41.866693,-87.6678266"
"5352 S. Wentworth Avenue, Chicago, Illinois, United States, 60609",41.796467,-87.63056089999999,"https://www.google.com/maps?q=41.796467,-87.63056089999999"
"2418 W. Madison Street, Chicago, Illinois, United States, 60612",41.8813689,-87.6873002,"https://www.google.com/maps?q=41.8813689,-87.6873002"
"3110 S. State Street, Chicago, Illinois, United States, 60616",41.8380942,-87.6271975,"https://www.google.com/maps?q=41.8380942,-87.6271975"
"3125 S. Cottage Grove Avenue, Chicago, Illinois, United States, 60616",41.839269,-87.61322419999999,"https://www.google.com/maps?q=41.839269,-87.61322419999999"
"2639 W. Division Street, Chicago, Illinois, United States, 60622",41.9026715,-87.6935251,"https://www.google.com/maps?q=41.9026715,-87.6935251"
"3548 Michigan Avenue, Chicago, Illinois, United States, 46312",41.8298041,-87.6237666,"https://www.google.com/maps?q=41.8298041,-87.6237666"
"1310 S. Halsted Street, Chicago, Illinois, United States, 60661",41.8653377,-87.6471553,"https://www.google.com/maps?q=41.8653377,-87.6471553"
"1611 W. Roosevelt Road, Chicago, Illinois, United States, 60608",41.8667745,-87.6668181,"https://www.google.com/maps?q=41.8667745,-87.6668181"
"3134 S. State Street, Chicago, Illinois, United States, 60616",41.8376618,-87.62675019999999,"https://www.google.com/maps?q=41.8376618,-87.62675019999999"
"108 E. 35th Street, Chicago, Illinois, United States, 60616",41.8312066,-87.622798,"https://www.google.com/maps?q=41.8312066,-87.622798"
"3851 S. Cottage Grove Avenue, Chicago, Illinois, United States, 60653",41.8247456,-87.60694989999999,"https://www.google.com/maps?q=41.8247456,-87.60694989999999"
"1044 West 63rd Street, Chicago, Illinois, United States, 60621",41.7796559,-87.6514705,"https://www.google.com/maps?q=41.7796559,-87.6514705"
"1910 W. Madison Street, Chicago, Illinois, United States, 60612",41.8814331,-87.6749323,"https://www.google.com/maps?q=41.8814331,-87.6749323"
"4644 S. Dr. Martin Luther King, Chicago, Illinois, United States, 60653",41.8083667,-87.58724579999999,"https://www.google.com/maps?q=41.8083667,-87.58724579999999"
"110 E. Garfield Boulevard, Chicago, Illinois, United States, 60615",41.7949119,-87.6219649,"https://www.google.com/maps?q=41.7949119,-87.6219649"
"6250 S. Cottage Grove Avenue, Chicago, Illinois, United States, 60637",41.7807507,-87.6062743,"https://www.google.com/maps?q=41.7807507,-87.6062743"
"3451 S. State Street (multiple possible addresses), Chicago, Illinois, United States, 60616",41.8318277,-87.6264621,"https://www.google.com/maps?q=41.8318277,-87.6264621"
"5744 S. Prairie Avenue, Chicago, Illinois, United States, 60637",41.78969300000001,-87.61958399999999,"https://www.google.com/maps?q=41.78969300000001,-87.61958399999999"
"3947 S. Drexel Boulevard, Chicago, Illinois, United States, 60653",41.8226812,-87.60577959999999,"https://www.google.com/maps?q=41.8226812,-87.60577959999999"
"4653 S. State Street, Chicago, Illinois, United States, 60609",41.8095266,-87.6256276,"https://www.google.com/maps?q=41.8095266,-87.6256276"
